##NAMES=Gold
##RRUFFID=R070279
##IDEAL CHEMISTRY=Au
##LOCALITY=Agua Fria Canyon Mine, Mariposa County, California, USA
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Metallic gold yellow thin nugget
##DIFFRACTION SAMPLE DESCRIPTION=Hammered into thin foil
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R070279
##MEASURED CHEMISTRY=(Au_0.985_Ag_0.010_Cu_0.005_)_Σ=1_
##CELL PARAMETERS=a: 4.0792(2) b: 4.0792(2) c: 4.0792(2) alpha: 90 beta: 90 gamma: 90 volume: 67.879(9) crystal system: cubic
9.160000, 14.59823
9.170000, 14.59080
9.180000, 3.583567
9.190000, 18.57692
9.200000, 10.57047
9.210000, 1.435778
9.220000, 7.558006
9.230000, 19.55202
9.240000, 3.546383
9.250000, 16.54095
9.260000, 15.53571
9.270000, 6.531521
9.280000, 7.527529
9.290000, 21.52343
9.300000, 9.520281
9.310000, 2.482674
9.320000, 12.51393
9.330000, 9.510717
9.340000, 19.50774
9.350000, 4.505285
9.360000, 16.94934
9.370000, 4.051809
9.380000, 8.945274
9.390000, 7.942518
9.400000, 10.85043
9.410000, 5.848011
9.420000, 7.845760
9.430000, 2.156332
9.440000, 9.840820
9.450000, 10.83813
9.460000, 2.835938
9.470000, 0.8338990
9.480000, 13.84264
9.490000, 15.84093
9.500000, 0.1606390
9.510000, 9.837872
9.520000, 7.836525
9.530000, 8.835331
9.540000, 7.834282
9.550000, 11.83338
9.560000, 1.833363
9.570000, 3.833485
9.580000, 10.83375
9.590000, 8.834366
9.600000, 4.164133
9.610000, 5.835497
9.620000, 7.835258
9.630000, 4.836187
9.640000, 13.83724
9.650000, 12.83973
9.660000, 13.84241
9.670000, 5.962337
9.680000, 3.4740001E-02
9.690000, 11.96824
9.700000, 12.97168
9.710000, 26.97524
9.720000, 5.978901
9.730000, 10.98267
9.740000, 8.986549
9.750000, 4.990534
9.760000, 15.99462
9.770000, 1.1880000E-03
9.780000, 7.003052
9.790000, 12.00739
9.800000, 2.011827
9.810000, 9.016365
9.820000, 14.02099
9.830000, 12.08195
9.840000, 7.143173
9.850000, 21.14807
9.860000, 8.153044
9.870000, 1.158100
9.880000, 12.16323
9.890000, 5.168447
9.900000, 17.23136
9.910000, 8.236774
9.920000, 8.243328
9.930000, 17.24995
9.940000, 21.25664
9.950000, 31.26338
9.960000, 11.32932
9.970000, 2.336164
9.980000, 9.343065
9.990000, 1.649988
10.00000, 5.356583
10.01000, 13.36320
10.02000, 7.369856
10.03000, 6.376554
10.04000, 5.383293
10.05000, 0.3900890
10.06000, 5.397133
10.07000, 18.40521
10.08000, 5.413322
10.09000, 9.421703
10.10000, 0.5698890
10.11000, 10.43819
10.12000, 9.574095
10.13000, 21.58222
10.14000, 15.59142
10.15000, 7.600618
10.16000, 9.609840
10.17000, 1.380930
10.18000, 5.627489
10.19000, 13.63672
10.20000, 26.64597
10.21000, 9.655218
10.22000, 3.664480
10.23000, 7.673742
10.24000, 18.68301
10.25000, 0.7519530
10.26000, 18.76123
10.27000, 9.770493
10.28000, 16.77976
10.29000, 9.789021
10.30000, 6.798271
10.31000, 6.807514
10.32000, 0.8167480
10.33000, 19.82597
10.34000, 5.835178
10.35000, 16.84437
10.36000, 14.85355
10.37000, 23.86271
10.38000, 12.87185
10.39000, 9.880955
10.40000, 14.89005
10.41000, 24.91476
10.42000, 13.92380
10.43000, 12.93281
10.44000, 15.94179
10.45000, 8.950726
10.46000, 10.15527
10.47000, 12.16413
10.48000, 11.17293
10.49000, 17.18170
10.50000, 7.190414
